TimeStep,TBD910OGValue,TBD910OGTentativeQuality,TBD910OGTrueQuality,TBD910ProcessedValue,TBD910ProcessedTentativeQuality,TBD910ProcessedTrueQuality,TBD911OGValue,TBD911OGTentativeQuality,TBD911OGTrueQuality,TBD911ProcessedValue,TBD911ProcessedTentativeQuality,TBD911ProcessedTrueQuality,TBD912OGValue,TBD912OGTentativeQuality,TBD912OGTrueQuality,TBD912ProcessedValue,TBD912ProcessedTentativeQuality,TBD912ProcessedTrueQuality
2020-01-31T12:00:00,214.53421020507812,G,False,214.53421020507812,G,True,56.98326873779297,G,False,56.98326873779297,G,True,55.306556701660156,G,False,55.306556701660156,G,True
2020-02-01T12:00:00,214.49842834472656,G,False,214.49842834472656,G,True,56.369693756103516,G,False,56.369693756103516,G,True,54.38844299316406,G,False,54.38844299316406,G,True
2020-02-02T12:00:00,214.45555114746094,G,False,214.45555114746094,G,True,57.0317497253418,G,False,57.0317497253418,G,True,55.495445251464844,G,False,55.495445251464844,G,True
2020-02-03T12:00:00,214.40704345703125,G,False,214.40704345703125,G,True,57.87568283081055,G,False,57.87568283081055,G,True,58.43686294555664,G,False,58.43686294555664,G,True
2020-02-04T12:00:00,214.37765502929688,G,False,214.37765502929688,G,True,59.33802795410156,G,False,59.33802795410156,G,True,62.986751556396484,G,False,62.986751556396484,G,True
2020-02-05T12:00:00,214.5914306640625,G,False,214.5914306640625,G,True,60.54045486450195,G,False,60.54045486450195,G,True,63.422119140625,G,False,63.422119140625,G,True
2020-02-06T12:00:00,214.61444091796875,G,False,214.61444091796875,G,True,56.46904373168945,G,False,56.46904373168945,G,True,56.25468063354492,G,False,56.25468063354492,G,True
2020-02-07T12:00:00,214.46189880371094,G,False,214.46189880371094,G,True,56.83620834350586,G,False,56.83620834350586,G,True,53.98674011230469,G,False,53.98674011230469,G,True
2020-02-08T12:00:00,214.4626922607422,G,False,214.4626922607422,G,True,57.562496185302734,G,False,57.562496185302734,G,True,56.62373352050781,G,False,56.62373352050781,G,True
2020-02-09T12:00:00,214.42056274414062,G,False,214.42056274414062,G,True,58.48530578613281,G,False,58.48530578613281,G,True,59.33368682861328,G,False,59.33368682861328,G,True
2020-02-10T12:00:00,214.3863983154297,G,False,214.3863983154297,G,True,60.55239486694336,G,False,60.55239486694336,G,True,64.78614044189453,G,False,64.78614044189453,G,True
2020-02-11T12:00:00,214.52865600585938,G,False,214.52865600585938,G,True,61.38372802734375,G,False,61.38372802734375,G,True,64.24076843261719,G,False,64.24076843261719,G,True
2020-02-12T12:00:00,214.52467346191406,G,False,214.52467346191406,G,True,61.00384521484375,G,False,61.00384521484375,G,True,61.99980163574219,G,False,61.99980163574219,G,True
2020-02-13T12:00:00,214.57870483398438,G,False,214.57870483398438,G,True,58.620391845703125,G,False,58.620391845703125,G,True,58.52546691894531,G,False,58.52546691894531,G,True
2020-02-14T12:00:00,214.5668182373047,G,False,214.5668182373047,G,True,57.10082244873047,G,False,57.10082244873047,G,True,54.93668746948242,G,False,54.93668746948242,G,True
2020-02-15T12:00:00,214.4865264892578,G,False,214.4865264892578,G,True,56.9505729675293,G,False,56.9505729675293,G,True,54.912357330322266,G,False,54.912357330322266,G,True
2020-02-16T12:00:00,214.45152282714844,G,False,214.45152282714844,G,True,57.55378723144531,G,False,57.55378723144531,G,True,57.21928787231445,G,False,57.21928787231445,G,True
2020-02-17T12:00:00,214.4142303466797,G,False,214.4142303466797,G,True,58.20475387573242,G,False,58.20475387573242,G,True,60.01325225830078,G,False,60.01325225830078,G,True
2020-02-18T12:00:00,214.37283325195312,G,False,214.37283325195312,G,True,61.101036071777344,G,False,61.101036071777344,G,True,65.52764892578125,G,False,65.52764892578125,G,True
2020-02-19T12:00:00,214.50083923339844,G,False,214.50083923339844,G,True,61.95353698730469,G,False,61.95353698730469,G,True,66.74105072021484,G,False,66.74105072021484,G,True
2020-02-20T12:00:00,214.5715789794922,G,False,214.5715789794922,G,True,59.791805267333984,G,False,59.791805267333984,G,True,61.70639419555664,G,False,61.70639419555664,G,True
2020-02-21T12:00:00,214.56838989257812,G,False,214.56838989257812,G,True,58.13629913330078,G,False,58.13629913330078,G,True,55.79658126831055,G,False,55.79658126831055,G,True
2020-02-22T12:00:00,214.52389526367188,G,False,214.52389526367188,G,True,57.20815658569336,G,False,57.20815658569336,G,True,54.367919921875,G,False,54.367919921875,G,True
2020-02-23T12:00:00,214.46347045898438,G,False,214.46347045898438,G,True,57.436954498291016,G,False,57.436954498291016,G,True,55.770835876464844,G,False,55.770835876464844,G,True
2020-02-24T12:00:00,214.45947265625,G,False,214.45947265625,G,True,57.797786712646484,G,False,57.797786712646484,G,True,59.39847946166992,G,False,59.39847946166992,G,True
2020-02-25T12:00:00,214.4619140625,G,False,214.4619140625,G,True,58.62360382080078,G,False,58.62360382080078,G,True,60.25927734375,G,False,60.25927734375,G,True
2020-02-26T12:00:00,214.5596160888672,G,False,214.5596160888672,G,True,59.36427307128906,G,False,59.36427307128906,G,True,59.622283935546875,G,False,59.622283935546875,G,True
2020-02-27T12:00:00,214.56204223632812,G,False,214.56204223632812,G,True,56.71621322631836,G,False,56.71621322631836,G,True,56.168148040771484,G,False,56.168148040771484,G,True
2020-02-28T12:00:00,214.48731994628906,G,False,214.48731994628906,G,True,56.7137451171875,G,False,56.7137451171875,G,True,55.11766815185547,G,False,55.11766815185547,G,True
2020-02-29T12:00:00,214.43408203125,G,False,214.43408203125,G,True,58.36838912963867,G,False,58.36838912963867,G,True,56.981327056884766,G,False,56.981327056884766,G,True
2020-03-01T12:00:00,214.42930603027344,G,False,214.42930603027344,G,True,59.030479431152344,G,False,59.030479431152344,G,True,59.79771423339844,G,False,59.79771423339844,G,True
2020-03-02T12:00:00,214.40711975097656,G,False,214.40711975097656,G,True,59.77824401855469,G,False,59.77824401855469,G,True,63.14813995361328,G,False,63.14813995361328,G,True
2020-03-03T12:00:00,214.39280700683594,G,False,214.39280700683594,G,True,62.41373062133789,G,False,62.41373062133789,G,True,66.72164154052734,G,False,66.72164154052734,G,True
2020-03-04T12:00:00,214.37686157226562,G,False,214.37686157226562,G,True,63.86091232299805,G,False,63.86091232299805,G,True,68.610595703125,G,False,68.610595703125,G,True
2020-03-05T12:00:00,214.51522827148438,G,False,214.51522827148438,G,True,64.22026824951172,G,False,64.22026824951172,G,True,66.2331314086914,G,False,66.2331314086914,G,True
2020-03-06T12:00:00,214.46189880371094,G,False,214.46189880371094,G,True,64.5467758178711,G,False,64.5467758178711,G,True,65.1177978515625,G,False,65.1177978515625,G,True
2020-03-07T12:00:00,214.49685668945312,G,False,214.49685668945312,G,True,64.42039489746094,G,False,64.42039489746094,G,True,63.609474182128906,G,False,63.609474182128906,G,True
2020-03-08T12:00:00,214.4475860595703,G,False,214.4475860595703,G,True,63.250553131103516,G,False,63.250553131103516,G,True,62.06208419799805,G,False,62.06208419799805,G,True
2020-03-09T12:00:00,214.4054718017578,G,False,214.4054718017578,G,True,64.05645751953125,G,False,64.05645751953125,G,True,63.540706634521484,G,False,63.540706634521484,G,True
2020-03-10T12:00:00,214.3895721435547,G,False,214.3895721435547,G,True,64.50227355957031,G,False,64.50227355957031,G,True,65.43769073486328,G,False,65.43769073486328,G,True
2020-03-11T12:00:00,214.37608337402344,G,False,214.37608337402344,G,True,66.30557250976562,G,False,66.30557250976562,G,True,67.35836791992188,G,False,67.35836791992188,G,True
2020-03-12T12:00:00,214.37765502929688,G,False,214.37765502929688,G,True,66.89761352539062,G,False,66.89761352539062,G,True,69.29536437988281,G,False,69.29536437988281,G,True
2020-03-13T12:00:00,214.3863983154297,G,False,214.3863983154297,G,True,68.14297485351562,G,False,68.14297485351562,G,True,71.0851058959961,G,False,71.0851058959961,G,True
2020-03-14T12:00:00,214.36972045898438,G,False,214.36972045898438,G,True,68.90672302246094,G,False,68.90672302246094,G,True,72.15522766113281,G,False,72.15522766113281,G,True
2020-03-15T12:00:00,214.3681182861328,G,False,214.3681182861328,G,True,69.54331970214844,G,False,69.54331970214844,G,True,72.84268188476562,G,False,72.84268188476562,G,True
2020-03-16T12:00:00,214.403076171875,G,False,214.403076171875,G,True,70.9945068359375,G,False,70.9945068359375,G,True,72.93645477294922,G,False,72.93645477294922,G,True
2020-03-17T12:00:00,214.3895721435547,G,False,214.3895721435547,G,True,70.6162109375,G,False,70.6162109375,G,True,72.55855560302734,G,False,72.55855560302734,G,True
2020-03-18T12:00:00,214.37127685546875,G,False,214.37127685546875,G,True,71.90992736816406,G,False,71.90992736816406,G,True,73.4848861694336,G,False,73.4848861694336,G,True
2020-03-19T12:00:00,214.37765502929688,G,False,214.37765502929688,G,True,73.00756072998047,G,False,73.00756072998047,G,True,74.76078796386719,G,False,74.76078796386719,G,True
2020-03-20T12:00:00,214.40391540527344,G,False,214.40391540527344,G,True,73.61009216308594,G,False,73.61009216308594,G,True,75.6552734375,G,False,75.6552734375,G,True
2020-03-21T12:00:00,214.4921112060547,G,False,214.4921112060547,G,True,71.57698822021484,G,False,71.57698822021484,G,True,70.971435546875,G,False,70.971435546875,G,True
2020-03-22T12:00:00,214.4388427734375,G,False,214.4388427734375,G,True,70.37540435791016,G,False,70.37540435791016,G,True,67.64070892333984,G,False,67.64070892333984,G,True
2020-03-23T12:00:00,214.33871459960938,G,False,214.33871459960938,G,True,70.47233581542969,G,False,70.47233581542969,G,True,69.9977798461914,G,False,69.9977798461914,G,True
2020-03-24T12:00:00,214.3101043701172,G,False,214.3101043701172,G,True,71.89891052246094,G,False,71.89891052246094,G,True,72.49500274658203,G,False,72.49500274658203,G,True
2020-03-25T12:00:00,214.33230590820312,G,False,214.33230590820312,G,True,73.3969955444336,G,False,73.3969955444336,G,True,74.41010284423828,G,False,74.41010284423828,G,True
2020-03-26T12:00:00,214.32984924316406,G,False,214.32984924316406,G,True,73.9024429321289,G,False,73.9024429321289,G,True,75.31797790527344,G,False,75.31797790527344,G,True
2020-03-27T12:00:00,214.2950439453125,G,False,214.2950439453125,G,True,74.43335723876953,G,False,74.43335723876953,G,True,76.53456115722656,G,False,76.53456115722656,G,True
2020-03-28T12:00:00,214.31964111328125,G,False,214.31964111328125,G,True,75.7509994506836,G,False,75.7509994506836,G,True,77.7943115234375,G,False,77.7943115234375,G,True
2020-03-29T12:00:00,214.34744262695312,G,False,214.34744262695312,G,True,74.91020202636719,G,False,74.91020202636719,G,True,75.33379364013672,G,False,75.33379364013672,G,True
2020-03-30T12:00:00,214.35299682617188,G,False,214.35299682617188,G,True,75.23444366455078,G,False,75.23444366455078,G,True,75.41686248779297,G,False,75.41686248779297,G,True
2020-03-31T12:00:00,214.40069580078125,G,False,214.40069580078125,G,True,75.44418334960938,G,False,75.44418334960938,G,True,75.9835433959961,G,False,75.9835433959961,G,True
2020-04-01T12:00:00,214.4086151123047,G,False,214.4086151123047,G,True,74.08293151855469,G,False,74.08293151855469,G,True,72.76436614990234,G,False,72.76436614990234,G,True
2020-04-02T12:00:00,214.3863983154297,G,False,214.3863983154297,G,True,73.86194610595703,G,False,73.86194610595703,G,True,72.0253677368164,G,False,72.0253677368164,G,True
2020-04-03T12:00:00,214.35858154296875,G,False,214.35858154296875,G,True,73.6815414428711,G,False,73.6815414428711,G,True,72.24427795410156,G,False,72.24427795410156,G,True
2020-04-04T12:00:00,214.49606323242188,G,False,214.49606323242188,G,True,71.56114196777344,G,False,71.56114196777344,G,True,71.38121032714844,G,False,71.38121032714844,G,True
2020-04-05T12:00:00,214.41104125976562,G,False,214.41104125976562,G,True,70.10441589355469,G,False,70.10441589355469,G,True,68.15160369873047,G,False,68.15160369873047,G,True
2020-04-06T12:00:00,214.3808135986328,G,False,214.3808135986328,G,True,70.58045959472656,G,False,70.58045959472656,G,True,69.11341857910156,G,False,69.11341857910156,G,True
2020-04-07T12:00:00,214.33786010742188,G,False,214.33786010742188,G,True,70.90153503417969,G,False,70.90153503417969,G,True,71.1916275024414,G,False,71.1916275024414,G,True
2020-04-08T12:00:00,214.36489868164062,G,False,214.36489868164062,G,True,72.33525085449219,G,False,72.33525085449219,G,True,73.64344787597656,G,False,73.64344787597656,G,True
2020-04-09T12:00:00,214.34423828125,G,False,214.34423828125,G,True,73.42724609375,G,False,73.42724609375,G,True,75.36318969726562,G,False,75.36318969726562,G,True
2020-04-10T12:00:00,214.40943908691406,G,False,214.40943908691406,G,True,73.76497650146484,G,False,73.76497650146484,G,True,74.96662139892578,G,False,74.96662139892578,G,True
2020-04-11T12:00:00,214.37367248535156,G,False,214.37367248535156,G,True,73.17845153808594,G,False,73.17845153808594,G,True,73.33383178710938,G,False,73.33383178710938,G,True
2020-04-12T12:00:00,214.29656982421875,G,False,214.29656982421875,G,True,73.51778411865234,G,False,73.51778411865234,G,True,74.39994812011719,G,False,74.39994812011719,G,True
2020-04-13T12:00:00,214.4698486328125,G,False,214.4698486328125,G,True,73.75623321533203,G,False,73.75623321533203,G,True,73.82298278808594,G,False,73.82298278808594,G,True
2020-04-14T12:00:00,214.4698028564453,G,False,214.4698028564453,G,True,70.74735260009766,G,False,70.74735260009766,G,True,68.56151580810547,G,False,68.56151580810547,G,True
2020-04-15T12:00:00,214.46348571777344,G,False,214.46348571777344,G,True,68.51174926757812,G,False,68.51174926757812,G,True,65.59940338134766,G,False,65.59940338134766,G,True
2020-04-16T12:00:00,214.3919677734375,G,False,214.3919677734375,G,True,68.54829406738281,G,False,68.54829406738281,G,True,65.06134033203125,G,False,65.06134033203125,G,True
2020-04-17T12:00:00,214.385498046875,G,False,214.385498046875,G,True,68.9098892211914,G,False,68.9098892211914,G,True,66.93948364257812,G,False,66.93948364257812,G,True
2020-04-18T12:00:00,214.41500854492188,G,False,214.41500854492188,G,True,69.59891510009766,G,False,69.59891510009766,G,True,68.54708099365234,G,False,68.54708099365234,G,True
2020-04-19T12:00:00,214.3696746826172,G,False,214.3696746826172,G,True,69.66646575927734,G,False,69.66646575927734,G,True,70.07463836669922,G,False,70.07463836669922,G,True
2020-04-20T12:00:00,214.41102600097656,G,False,214.41102600097656,G,True,71.36407470703125,G,False,71.36407470703125,G,True,71.58819580078125,G,False,71.58819580078125,G,True
2020-04-21T12:00:00,214.34425354003906,G,False,214.34425354003906,G,True,72.22880554199219,G,False,72.22880554199219,G,True,72.54177856445312,G,False,72.54177856445312,G,True
2020-04-22T12:00:00,214.3609161376953,G,False,214.3609161376953,G,True,72.945556640625,G,False,72.945556640625,G,True,73.87110137939453,G,False,73.87110137939453,G,True
2020-04-23T12:00:00,214.31405639648438,G,False,214.31405639648438,G,True,73.24917602539062,G,False,73.24917602539062,G,True,75.86430358886719,G,False,75.86430358886719,G,True
2020-04-24T12:00:00,214.2926483154297,G,False,214.2926483154297,G,True,75,G,False,75,G,True,76.90660858154297,G,False,76.90660858154297,G,True
2020-04-25T12:00:00,214.33311462402344,G,False,214.33311462402344,G,True,75.71204376220703,G,False,75.71204376220703,G,True,77.61754608154297,G,False,77.61754608154297,G,True
2020-04-26T12:00:00,214.33877563476562,G,False,214.33877563476562,G,True,75.00557708740234,G,False,75.00557708740234,G,True,75.78231811523438,G,False,75.78231811523438,G,True
2020-04-27T12:00:00,214.31883239746094,G,False,214.31883239746094,G,True,75.9004898071289,G,False,75.9004898071289,G,True,75.72514343261719,G,False,75.72514343261719,G,True
2020-04-28T12:00:00,214.31411743164062,G,False,214.31411743164062,G,True,75.85511016845703,G,False,75.85511016845703,G,True,76.62992858886719,G,False,76.62992858886719,G,True
2020-04-29T12:00:00,214.44200134277344,G,False,214.44200134277344,G,True,74.22193145751953,G,False,74.22193145751953,G,True,74.5971450805664,G,False,74.5971450805664,G,True
2020-04-30T12:00:00,214.35299682617188,G,False,214.35299682617188,G,True,74.46520233154297,G,False,74.46520233154297,G,True,73.72405242919922,G,False,73.72405242919922,G,True
2020-05-01T12:00:00,214.30929565429688,G,False,214.30929565429688,G,True,75.08103942871094,G,False,75.08103942871094,G,True,74.02840423583984,G,False,74.02840423583984,G,True
2020-05-02T12:00:00,214.29896545410156,G,False,214.29896545410156,G,True,75.57301330566406,G,False,75.57301330566406,G,True,74.64828491210938,G,False,74.64828491210938,G,True
2020-05-03T12:00:00,214.30770874023438,G,False,214.30770874023438,G,True,75.56827545166016,G,False,75.56827545166016,G,True,76.02642059326172,G,False,76.02642059326172,G,True
2020-05-04T12:00:00,214.28863525390625,G,False,214.28863525390625,G,True,76.56803894042969,G,False,76.56803894042969,G,True,77.03932189941406,G,False,77.03932189941406,G,True
2020-05-05T12:00:00,214.28228759765625,G,False,214.28228759765625,G,True,77.7370834350586,G,False,77.7370834350586,G,True,78.56758117675781,G,False,78.56758117675781,G,True
2020-05-06T12:00:00,214.35459899902344,G,False,214.35459899902344,G,True,76.8636245727539,G,False,76.8636245727539,G,True,77.14310455322266,G,False,77.14310455322266,G,True
2020-05-07T12:00:00,214.3418731689453,G,False,214.3418731689453,G,True,77.16246795654297,G,False,77.16246795654297,G,True,76.91532897949219,G,False,76.91532897949219,G,True
2020-05-08T12:00:00,214.26795959472656,G,False,214.26795959472656,G,True,77.66316223144531,G,False,77.66316223144531,G,True,77.93417358398438,G,False,77.93417358398438,G,True
2020-05-09T12:00:00,214.3975372314453,G,False,214.3975372314453,G,True,76.58631896972656,G,False,76.58631896972656,G,True,75.89883422851562,G,False,75.89883422851562,G,True
2020-05-10T12:00:00,214.39114379882812,G,False,214.39114379882812,G,True,75.63896942138672,G,False,75.63896942138672,G,True,73.47969818115234,G,False,73.47969818115234,G,True
2020-05-11T12:00:00,214.32518005371094,G,False,214.32518005371094,G,True,75.46890258789062,G,False,75.46890258789062,G,True,73.69622039794922,G,False,73.69622039794922,G,True
2020-05-12T12:00:00,214.33392333984375,G,False,214.33392333984375,G,True,76.01886749267578,G,False,76.01886749267578,G,True,74.52112579345703,G,False,74.52112579345703,G,True
2020-05-13T12:00:00,214.33551025390625,G,False,214.33551025390625,G,True,75.82017517089844,G,False,75.82017517089844,G,True,75.23207092285156,G,False,75.23207092285156,G,True
2020-05-14T12:00:00,214.332275390625,G,False,214.332275390625,G,True,76.3590087890625,G,False,76.3590087890625,G,True,76.75568389892578,G,False,76.75568389892578,G,True
2020-05-15T12:00:00,214.31484985351562,G,False,214.31484985351562,G,True,77.31269836425781,G,False,77.31269836425781,G,True,75.9203109741211,G,False,75.9203109741211,G,True
2020-05-16T12:00:00,214.37606811523438,G,False,214.37606811523438,G,True,75.34407043457031,G,False,75.34407043457031,G,True,74.46672058105469,G,False,74.46672058105469,G,True
2020-05-17T12:00:00,214.3601837158203,G,False,214.3601837158203,G,True,75.27022552490234,G,False,75.27022552490234,G,True,74.63996124267578,G,False,74.63996124267578,G,True
2020-05-18T12:00:00,214.29185485839844,G,False,214.29185485839844,G,True,76.17062377929688,G,False,76.17062377929688,G,True,76.03630828857422,G,False,76.03630828857422,G,True
2020-05-19T12:00:00,214.24888610839844,G,False,214.24888610839844,G,True,78.07644653320312,G,False,78.07644653320312,G,True,77.94093322753906,G,False,77.94093322753906,G,True
2020-05-20T12:00:00,214.2450714111328,G,False,214.2450714111328,G,True,78.62165832519531,G,False,78.62165832519531,G,True,80.16111755371094,G,False,80.16111755371094,G,True
2020-05-21T12:00:00,214.2623748779297,G,False,214.2623748779297,G,True,80.27947235107422,G,False,80.27947235107422,G,True,81.49586486816406,G,False,81.49586486816406,G,True
2020-05-22T12:00:00,214.24575805664062,G,False,214.24575805664062,G,True,79.69375610351562,G,False,79.69375610351562,G,True,82.052978515625,G,False,82.052978515625,G,True
2020-05-23T12:00:00,214.23300170898438,G,False,214.23300170898438,G,True,81.16480255126953,G,False,81.16480255126953,G,True,83.1091537475586,G,False,83.1091537475586,G,True
2020-05-24T12:00:00,214.27989196777344,G,False,214.27989196777344,G,True,81.72594451904297,G,False,81.72594451904297,G,True,83.49823760986328,G,False,83.49823760986328,G,True
2020-05-25T12:00:00,214.3291778564453,G,False,214.3291778564453,G,True,79.69214630126953,G,False,79.69214630126953,G,True,80.16300964355469,G,False,80.16300964355469,G,True
2020-05-26T12:00:00,214.30929565429688,G,False,214.30929565429688,G,True,79.55226135253906,G,False,79.55226135253906,G,True,79.486328125,G,False,79.486328125,G,True
2020-05-27T12:00:00,214.27430725097656,G,False,214.27430725097656,G,True,80.10540771484375,G,False,80.10540771484375,G,True,79.77835845947266,G,False,79.77835845947266,G,True
2020-05-28T12:00:00,214.27439880371094,G,False,214.27439880371094,G,True,79.2057113647461,G,False,79.2057113647461,G,True,78.59174346923828,G,False,78.59174346923828,G,True
2020-05-29T12:00:00,214.29183959960938,G,False,214.29183959960938,G,True,78.81153869628906,G,False,78.81153869628906,G,True,77.7930908203125,G,False,77.7930908203125,G,True
2020-05-30T12:00:00,214.29103088378906,G,False,214.29103088378906,G,True,79.60477447509766,G,False,79.60477447509766,G,True,78.81629943847656,G,False,78.81629943847656,G,True
2020-05-31T12:00:00,214.31643676757812,G,False,214.31643676757812,G,True,80.06805419921875,G,False,80.06805419921875,G,True,79.76055145263672,G,False,79.76055145263672,G,True
2020-06-01T12:00:00,214.30690002441406,G,False,214.30690002441406,G,True,79.4815444946289,G,False,79.4815444946289,G,True,79.231201171875,G,False,79.231201171875,G,True
2020-06-02T12:00:00,214.27273559570312,G,False,214.27273559570312,G,True,79.75969696044922,G,False,79.75969696044922,G,True,79.86740112304688,G,False,79.86740112304688,G,True
2020-06-03T12:00:00,214.315673828125,G,False,214.315673828125,G,True,81.12904357910156,G,False,81.12904357910156,G,True,81.04200744628906,G,False,81.04200744628906,G,True
2020-06-04T12:00:00,214.2329864501953,G,False,214.2329864501953,G,True,80.66014099121094,G,False,80.66014099121094,G,True,81.39726257324219,G,False,81.39726257324219,G,True
2020-06-05T12:00:00,214.23623657226562,G,False,214.23623657226562,G,True,81.29364013671875,G,False,81.29364013671875,G,True,82.4380111694336,G,False,82.4380111694336,G,True
2020-06-06T12:00:00,214.23460388183594,G,False,214.23460388183594,G,True,82.6541519165039,G,False,82.6541519165039,G,True,83.64762115478516,G,False,83.64762115478516,G,True
2020-06-07T12:00:00,214.23936462402344,G,False,214.23936462402344,G,True,83.23274230957031,G,False,83.23274230957031,G,True,84.7983627319336,G,False,84.7983627319336,G,True
