TimeStart,TimeEnd,TBD910Status,TBD910MonthlyThroughput,TBD910MonthlyThroughputTarget,TBD910MaxPumpingRate,TBD910MaxPumpingRateLimit,TBD910PeriodsOfGoodQualityDataPct,TBD910PeriodsOfGoodQualityDataHours,TBD910MaxPumpRateExceedingLimitHours,TBD911Status,TBD911MonthlyThroughput,TBD911MonthlyThroughputTarget,TBD911MaxPumpingRate,TBD911MaxPumpingRateLimit,TBD911PeriodsOfGoodQualityDataPct,TBD911PeriodsOfGoodQualityDataHours,TBD911MaxPumpRateExceedingLimitHours,TBD912Status,TBD912MonthlyThroughput,TBD912MonthlyThroughputTarget,TBD912MaxPumpingRate,TBD912MaxPumpingRateLimit,TBD912PeriodsOfGoodQualityDataPct,TBD912PeriodsOfGoodQualityDataHours,TBD912MaxPumpRateExceedingLimitHours,TBD913Status,TBD913MonthlyThroughput,TBD913MonthlyThroughputTarget,TBD913MaxPumpingRate,TBD913MaxPumpingRateLimit,TBD913PeriodsOfGoodQualityDataPct,TBD913PeriodsOfGoodQualityDataHours,TBD913MaxPumpRateExceedingLimitHours,TB3301Status,TB3301MonthlyThroughput,TB3301MonthlyThroughputTarget,TB3301MaxPumpingRate,TB3301MaxPumpingRateLimit,TB3301PeriodsOfGoodQualityDataPct,TB3301PeriodsOfGoodQualityDataHours,TB3301MaxPumpRateExceedingLimitHours,TBD301Status,TBD301MonthlyThroughput,TBD301MonthlyThroughputTarget,TBD301MaxPumpingRate,TBD301MaxPumpingRateLimit,TBD301PeriodsOfGoodQualityDataPct,TBD301PeriodsOfGoodQualityDataHours,TBD301MaxPumpRateExceedingLimitHours,TUT604Status,TUT604MonthlyThroughput,TUT604MonthlyThroughputTarget,TUT604MaxPumpingRate,TUT604MaxPumpingRateLimit,TUT604PeriodsOfGoodQualityDataPct,TUT604PeriodsOfGoodQualityDataHours,TUT604MaxPumpRateExceedingLimitHours,TUT605Status,TUT605MonthlyThroughput,TUT605MonthlyThroughputTarget,TUT605MaxPumpingRate,TUT605MaxPumpingRateLimit,TUT605PeriodsOfGoodQualityDataPct,TUT605PeriodsOfGoodQualityDataHours,TUT605MaxPumpRateExceedingLimitHours,TUT918Status,TUT918MonthlyThroughput,TUT918MonthlyThroughputTarget,TUT918MaxPumpingRate,TUT918MaxPumpingRateLimit,TUT918PeriodsOfGoodQualityDataPct,TUT918PeriodsOfGoodQualityDataHours,TUT918MaxPumpRateExceedingLimitHours,TOL400Status,TOL400MonthlyThroughput,TOL400MonthlyThroughputTarget,TOL400MaxPumpingRate,TOL400MaxPumpingRateLimit,TOL400PeriodsOfGoodQualityDataPct,TOL400PeriodsOfGoodQualityDataHours,TOL400MaxPumpRateExceedingLimitHours,TOL600Status,TOL600MonthlyThroughput,TOL600MonthlyThroughputTarget,TOL600MaxPumpingRate,TOL600MaxPumpingRateLimit,TOL600PeriodsOfGoodQualityDataPct,TOL600PeriodsOfGoodQualityDataHours,TOL600MaxPumpRateExceedingLimitHours,G354Status,G354MonthlyThroughput,G354MonthlyThroughputTarget,G354MaxPumpingRate,G354MaxPumpingRateLimit,G354PeriodsOfGoodQualityDataPct,G354PeriodsOfGoodQualityDataHours,G354MaxPumpRateExceedingLimitHours,G356Status,G356MonthlyThroughput,G356MonthlyThroughputTarget,G356MaxPumpingRate,G356MaxPumpingRateLimit,G356PeriodsOfGoodQualityDataPct,G356PeriodsOfGoodQualityDataHours,G356MaxPumpRateExceedingLimitHours
2020-11-01T00:00:00,2020-11-30T23:00:00,IN SERVICE,1110.7690206810428,25000,12.658112961492176,12000,1,721,0,IN SERVICE,7055.870912402905,105000,80.96719981034137,12000,1,721,0,IN SERVICE,6921.151230391331,70000,837.713032093451,21000,1,721,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,9663.831918021087,45833.333333333336,453.6188516868704,7500,1,721,0,IN SERVICE,621328.8904873101,166666.66666666666,876.845036454088,9000,1,721,0,IN SERVICE,639854.1765039961,2102333.3333333335,8719.337068472794,83208,1,721,0,IN SERVICE,476537.0188329571,2102333.3333333335,6472.385729218783,83208,1,721,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,30129.962939477715,1355083.3333333333,332.4503254307556,30000,1,721,0,IN SERVICE,1544.796404924011,5606333.333333333,390.98030595130916,7680,1,721,0,IN SERVICE,164723.015625,21702276.083333332,14834.859375,96000,1,721,0,IN SERVICE,0,21717500,0,96000,0,0,0
2020-12-01T00:00:00,2020-12-31T23:00:00,IN SERVICE,1104.2185800539576,25000,13.828286306423243,12000,1,744,0,IN SERVICE,2733.2248959292037,105000,50.59832257434892,12000,1,744,0,IN SERVICE,15081.626583224366,70000,918.1321156615037,21000,1,744,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,9221.695853817506,45833.333333333336,455.4319823737018,7500,1,744,0,IN SERVICE,644247.9891976624,166666.66666666666,893.9401034708097,9000,1,744,0,IN SERVICE,479715.74209785066,2102333.3333333335,14373.993574031065,83208,1,744,0,IN SERVICE,359951.6351312149,2102333.3333333335,10679.459649629543,83208,1,744,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,44142.466744229285,1355083.3333333333,436.76798459060666,30000,1,744,0,IN SERVICE,5087.807809527971,5606333.333333333,1916.6688366062162,7680,1,744,0,IN SERVICE,2015491.81640625,21702276.083333332,124744.34765625,96000,1,744,14,IN SERVICE,0,21717500,0,96000,0,0,0
2021-01-01T00:00:00,2021-01-31T23:00:00,IN SERVICE,1113.7178575102694,25000,12.482270696686317,12000,1,744,0,IN SERVICE,2705.276287620642,105000,46.09259476507898,12000,1,744,0,IN SERVICE,11193.339287836423,70000,907.3836713198799,21000,1,744,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,11090.936099746776,45833.333333333336,575.0022361105903,7500,1,744,0,IN SERVICE,646633.8873497524,166666.66666666666,901.0690460805818,9000,1,744,0,IN SERVICE,341193.68359923846,2102333.3333333335,11951.495773333982,83208,1,744,0,IN SERVICE,253347.9678517522,2102333.3333333335,8889.366816460197,83208,1,744,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,44537.9051611995,1355083.3333333333,450.01562584030154,30000,1,744,0,IN SERVICE,3089.567067071915,5606333.333333333,1404.406817678833,7680,1,744,0,IN SERVICE,2870719.810546875,21702276.083333332,128972.07421875,96000,1,744,19,IN SERVICE,0,21717500,0,96000,0,0,0
2021-02-01T00:00:00,2021-02-28T23:00:00,IN SERVICE,1063.1119717618592,25000,13.328590661831058,12000,1,672,0,IN SERVICE,2278.4293078587766,105000,48.37202109030603,12000,1,672,0,IN SERVICE,8435.923016489902,70000,614.9793654691229,21000,1,672,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,23192.804617395093,45833.333333333336,1215.1068457577428,7500,1,672,0,IN SERVICE,320315.4067350268,166666.66666666666,883.7881590475247,9000,1,672,0,IN SERVICE,818448.0100342524,2102333.3333333335,76220.26076500192,83208,1,672,0,IN SERVICE,467832.05597993743,2102333.3333333335,13126.873429471469,83208,1,671,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,78882.21230905646,1355083.3333333333,45333.8566948467,30000,0,670,1,IN SERVICE,3725.422543717576,5606333.333333333,1470.2825817386627,7680,1,672,0,IN SERVICE,1897912.48828125,21702276.083333332,135311.572265625,96000,1,672,13,IN SERVICE,0,21717500,0,96000,0,0,0
2021-03-01T00:00:00,2021-03-31T23:00:00,IN SERVICE,1145.2050083809002,25000,11.787757003316418,12000,1,743,0,IN SERVICE,36493.22629653684,105000,3265.779190494727,12000,1,743,0,IN SERVICE,22226.947627803253,70000,4860.500921000631,21000,1,743,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,67603.00908948238,45833.333333333336,2830.6544735215252,7500,1,743,0,IN SERVICE,166180.7410766163,166666.66666666666,1274.4637709489957,9000,1,743,0,IN SERVICE,821329.1117848596,2102333.3333333335,16366.154947638077,83208,1,743,0,IN SERVICE,623145.1211294481,2102333.3333333335,12214.437263022195,83208,1,743,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,31207.462813391194,1355083.3333333333,318.8686538923645,30000,1,743,0,IN SERVICE,18643.489301792863,5606333.333333333,2358.9916533269047,7680,0,711,0,IN SERVICE,1954548.09375,21702276.083333332,123730.03125,96000,1,742,13,IN SERVICE,0,21717500,0,96000,0,0,0
2021-04-01T00:00:00,2021-04-30T23:00:00,IN SERVICE,36560.16099366045,25000,2488.155396480239,12000,1,720,0,IN SERVICE,14681.469918124578,105000,3073.346190188649,12000,1,720,0,IN SERVICE,29192.445903553467,70000,5208.087481102625,21000,1,720,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,30235.762851200954,45833.333333333336,1585.5256350376385,7500,1,720,0,IN SERVICE,631429.9779203894,166666.66666666666,2404.5092138455607,9000,1,720,0,IN SERVICE,821551.4343285834,2102333.3333333335,12679.611180887841,83208,1,720,0,IN SERVICE,615688.8114016921,2102333.3333333335,9446.741455371033,83208,1,720,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,43512.45555702211,1355083.3333333333,537.683545260086,30000,1,720,0,IN SERVICE,1285.6278021892547,5606333.333333333,259.20509882240293,7680,1,720,0,IN SERVICE,1096135.8515625,21702276.083333332,111780.046875,96000,1,720,8,IN SERVICE,0,21717500,0,96000,0,0,0
2021-05-01T00:00:00,2021-05-31T23:00:00,IN SERVICE,1369.2976316181264,25000,14.512679581674819,12000,1,744,0,IN SERVICE,3375.11258457456,105000,48.365843783191586,12000,1,744,0,IN SERVICE,4425.038705942743,70000,52.19081974170142,21000,1,744,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,21082.191628931345,45833.333333333336,1319.6834724304754,7500,1,744,0,IN SERVICE,640724.8278319592,166666.66666666666,890.6321926116943,9000,1,744,0,IN SERVICE,675881.3264915589,2102333.3333333335,6119.890935820141,83208,1,744,0,IN SERVICE,509443.5212248105,2102333.3333333335,4619.188552188164,83208,1,744,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,39489.45822571886,1355083.3333333333,397.4225568850708,30000,1,744,0,IN SERVICE,1334.6229309001917,5606333.333333333,320.1595392539978,7680,1,744,0,IN SERVICE,3783199.0546875,21702276.083333332,127301.8359375,96000,1,744,30,IN SERVICE,0,21717500,0,96000,0,0,0
2021-06-01T00:00:00,2021-06-30T23:00:00,IN SERVICE,1326.1036870891257,25000,14.168585365651845,12000,1,720,0,IN SERVICE,3384.9320319636686,105000,46.10742030215363,12000,1,720,0,IN SERVICE,4180.028564672076,70000,42.16239167163701,21000,1,720,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,10568.046242783541,45833.333333333336,424.14707352638453,7500,1,720,0,IN SERVICE,621235.7671718447,166666.66666666666,926.4282729531836,9000,1,720,0,IN SERVICE,892733.7226241163,2102333.3333333335,15413.757907533007,83208,1,720,0,IN SERVICE,678832.4731924096,2102333.3333333335,10738.272656058665,83208,1,720,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,27049.01285971872,1355083.3333333333,890.3343523997497,30000,1,720,0,IN SERVICE,7195.454535797304,5606333.333333333,1629.6308003231047,7680,1,720,0,IN SERVICE,1909177.59375,21702276.083333332,138846.5859375,96000,1,720,13,IN SERVICE,0,21717500,0,96000,0,0,0
2021-07-01T00:00:00,2021-07-31T23:00:00,IN SERVICE,1307.8034410266685,25000,20.240836236645492,12000,1,744,0,IN SERVICE,3476.6872809186593,105000,48.37572747457469,12000,1,744,0,IN SERVICE,4150.028750019299,70000,44.167041291014556,21000,1,744,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,12020.303410539265,45833.333333333336,409.91769561452713,7500,1,744,0,IN SERVICE,664607.2452189676,166666.66666666666,933.0687358585868,9000,1,744,0,IN SERVICE,1085682.6702153475,2102333.3333333335,16588.139630482652,83208,1,744,0,IN SERVICE,815498.391310803,2102333.3333333335,12850.946988093725,83208,1,744,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,46827.96003535218,1355083.3333333333,527.9081488613892,30000,1,744,0,IN SERVICE,3304.749629125213,5606333.333333333,1081.9106598609924,7680,1,744,0,IN SERVICE,3800965.423828125,21702276.083333332,132525.421875,96000,1,744,27,IN SERVICE,0,21717500,0,96000,0,0,0
2021-08-01T00:00:00,2021-08-31T23:00:00,IN SERVICE,1311.4341410266177,25000,19.557708013658708,12000,0,740,0,IN SERVICE,3121.7490978145247,105000,40.483599905170685,12000,0,740,0,IN SERVICE,4320.8461354802885,70000,42.81765827848781,21000,0,740,0,OOS,0,25000,0,7800,NaN,0,0,IN SERVICE,15032.422233734495,45833.333333333336,636.4514538751685,7500,0,740,0,IN SERVICE,643747.3768168476,166666.66666666666,908.3902498680775,9000,0,740,0,IN SERVICE,923224.002539863,2102333.3333333335,8254.600604804842,83208,0,740,0,IN SERVICE,686060.018327595,2102333.3333333335,6130.3545376670445,83208,0,740,0,OOS,0,1128039.5,0,21000,NaN,0,0,IN SERVICE,NaN,1355083.3333333333,415.92783487884526,30000,0,740,0,IN SERVICE,NaN,5606333.333333333,716.6018757511139,7680,0,740,0,IN SERVICE,1896218.953125,21702276.083333332,127741.6875,96000,1,744,13,IN SERVICE,0,21717500,0,96000,0,0,0
